PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-22682,"CATHARTES AURA, LLC",ANARCHY WINE COMPANY,3310 RAMADA DR STE B,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22872,JAN MARIE PIERINI,PIERINI FAMILY WINERY,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23209,CEUNANT WINES LLC,,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15047,"EDWARD SELLERS VINEYARDS & WINES, LLC",EDWARD SELLERS VINEYARDS & WINES,1401 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17208,"DAOU VINEYARDS, LLC",DAOU VINEYARDS,2777 HIDDEN MOUNTAIN RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3593,THOMAS C AND TERRIE A BANISH,BLACK HAND CELLARS,9750 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22571,"MARKK GREGG WINE CELLARS, LLC",TORCH CELLARS,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23514,"MANGRIA, LLC",CAROLLA DRINKS,3380 BRANCH RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2888,"MANUCCI WINERY, INC.",MANUCCI WINERY,3775 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23112,"PEC AND BURL WINES, LLC",PEC AND BURL WINES,2800 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22822,"BRECKENRIDGE HILLS VINEYARDS, LLC",BRECKENRIDGE HILL VINEYARDS,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22789,BLYTHE GABLE AND ROBYN GABLE,SLO CREEK FARMS,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17046,"TKL WINES, LLC",TKL WINES,3230 RIVERSIDE AVE SUITE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3162,"CALCAREOUS VINEYARD, LLC",CALCAREOUS WINERY,3430 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22923,JUSTIN VINEYARDS & WINERY LLC,,811 12TH ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15027,GREMARK VINEYARDS L.L.C,GREMARK VINEYARDS,5325 RANCHO LA LOMA LINDA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22922,"FLOOPLE, LLC",UNION SACRE,460 MARQUITA UNIT A&B,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22918,"FROGTOWN ADELAIDA, LLC",,2825 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20294,"ONX WINERY, INC.",ONX WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-1261,"EBERLE WINERY, LTD.",EBERLE WINERY,3810 HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17109,"PV WINE, INC.",,7970 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3467,PAUL W. HOOVER & PATRICIA A. HOOVER,STILL WATERS VINEYARD,2750 OLD GROVE LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22570,DAVID SEAN MCDONALD,TRANSMISSION WINE CO.,470 MARQUITA AVE STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3354,DONALD A. THIESSEN,THIESSEN WINERY,1525 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3458,CURTIS J. LOCKSHAW,,4550 OAK FLAT RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23064,"TORRIN VINEYARD, INC.",,6360 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16195,"RBZ VINEYARDS, LLC",WINDEMERE WINERY,2324 GREEN VALLEY RD,PASO ROBLES,CA,93447,SAN LUIS OBISPO
CA-W-20045,"Q4X, INC.",CYPHER WINERY,7300 N RIVER RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2457,A. JOHN BERARDO,A.J.B. VINEYARDS,3280 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23110,"HOUSDON WINE, INC.",HAYSEED AND HOUSDON,3340 RAMADA DR STE D,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17064,"OPOLO WINES, LP, OPOLO MANAGEMENT LLC, GP",,7110 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22476,"KULA VINEYARDS, LLC",,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16855,"SEASHELL CELLARS, LLC",SEASHELL CELLARS,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2541,KEITH ORVAL NICHOLS,NICHOLS WINERY & CELLARS,5115 BUENA VISTA DR STE 2,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23227,EL VINERO,,9320 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2564,JEFFREY W. PIPES,PIPESTONE VINEYARDS,2040 NIDERER RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22479,"RAVA WINES, LLC",RAVA WINES,6785 CRESTON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3245,"SUMMERWOOD WINERY & INN, INC.",SUMMERWOOD,2175 ARBOR RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23004,DARREN EDWARD DELMORE,DARREN DELMORE WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22780,"STEVEN M COTTON SERVICES, INCORPORATED",WILLOW CREEK ESTATE,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17206,"FOSHAY, LAIRD GORDON & FOSHAY, LISA NOAH",RANGELAND WINES,6996 -6998 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15171,"SERINE-CANNONAU VINEYARD, INC.",TH VINEYARDS,870 ARBOR RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22573,"THE VINE YARD, LLC",THE VINE YARD,,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15911,JOHN P. ANDERSON,ST. HILAIRE WINERY,3230 RIVERSIDE AVE #190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17204,"FOLEY FAMILY WINES, INC.",EOS,2300 AIRPORT RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23169,SHEILA RAND,RFWINES,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22605,"BROPHY CLARK CELLARS, LLC",BROPHY CLARK CELLARS,6785 CRESTON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22715,"MONDO BEVERAGE COMPANY, LLC",,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22469,EAGLE RIDGE WINERY,,2540 & 2550 DRY CREEK ROAD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16799,DEODORO CELLARS LLC,DEODORO CELLARS,9320 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16425,"BARR ENTERPRISES, INC.",BARR ESTATE WINERY,6950 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3472,SAXBY WINERY AND VINEYARD,,4880 GLENHILL LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2275,TOBIN JAMES CELLARS,,8950 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17612,"GREY WOLF VINEYARDS & CELLARS, INC.",GREY WOLF VINEYARDS & CELLLARS,2174 HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2447,ROBERT FERNAND NADEAU,NADEAU FAMILY VINTNERS,3860 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22510,O'NEILL BEVERAGES CO. LLC,ROBERT HALL WINERY,2975 MITCHELL RANCH WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2329,JOSEPH ALEXANDER VILLICANA II AND MONICA VILLICANA,VILLICANA WINE COMPANY,2725 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22187,"HAPPY FAIL, LLC",13TH & THIRD WINES,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3502,AUSTIN HOPE WINERY,,1585 LIVE OAK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22091,"JAPHEN, LLC",,2174 HWY 46 W,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16158,"MONDO EXECUTIVE MANAGEMENT, INC.",MONDO CELLARS,3260 NACIMIENTO LAKE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2270,CHARLES A. POALILLO,POALILLO VINEYARDS,1888 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2523,TREANA WINERY LLC,,4280 SECONDWIND WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2615,"TABLAS CREEK VINEYARD, LP",TABLAS CREEK VINEYARD,9339 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3390,STEPHEN J. ANGLIM & STEFFANIE J. ANGLIM,ANGLIM WINERY,3340 RAMADA DR STE D,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23249,BRIGHT FUTURES LLC,BRIGHT FUTURES,7235 NON PARIEL RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16193,"KILER GROVE WINEGROWERS, LLC",,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3437,"JUMPING J INVESTMENTS, INC.",OAK MEADOW WINERY,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22147,"WATERLOO CELLARS, LLC",WATERLOO CELLARS,1550 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15926,JACOB TOFT,JACOB TOFT WINES,2929 LIMESTONE WAY UNIT A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22396,"LINCOLN SQUARE WINE COMPANY, LLC",,3070 LIMESTONE RD UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22394,"KARMA CHAMPAGNE, INC.",KARMA CALIFORNIA WINE CO.,2945 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22250,PELLETIERE ESTATES LLC,PELLETIERE ESTATE,3280 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22222,"MAJOR WINES, LLC",,3070 LIMESTONE RD UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22137,"LEVEL 3 WINES, INC.",,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22395,"CONCUR WINES, INC.",CONCUR WINES,2945 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16480,"THE RANGER, LLC",,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21787,"DIABLO PASO WINES, LLC",,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2704,KATHLEEN CONWAY,CARMODY MCKNIGHT ESTATE WINES,11240 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22138,"DSC INVESTORS, INC.",,2985 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16390,"TASTE OF ADELAIDA, LLC",DUBOST,9988 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17787,NINER WINE ESTATES LLC,NINER WINE ESTATES,2400 HWY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2981,JEAN LOUIS AND HEIDI SUSAN CHANGALA,CHANGALA WINERY,3770 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16190,"MARK DAVID WINERY, LLC",MARK DAVID WINERY,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16020,"CLAVO CELLARS, LLC",CLAVO CELLARS,2490 RAMADA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21995,"THACHER WINERY & VINEYARD, INC.",THACHER WINERY,8355 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3537,FRANKEL REVOCABLE TRUST-WARREN & KATHERINE FRANKEL,SCULPTERRA,5125 LINNE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16672,"BODEGAS ROBLES, LLC",BODEGAS PASO ROBLES,1550 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2743,"MALOY O'NEILL, INC.",O'NEILL VINEYARDS,4560 CRESTON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22162,CHRIS KIRANBAY,SAINT K WINES,1227 PASO ROBLES ST STE D & E,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22323,"WILLOW CREEK VINEYARDS, LLC",ALLEGRETTO WINES,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16605,DENNIS VAN WESTERHUYZEN AND NICOLE CAVIER,ALMOND HILL VINEYARD,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16958,"RED ZEPPELIN WINERY, INC.",RED ZEPPELIN WINERY,3230 RIVERSIDE AVE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3074,WATERMAN & WATERMAN ENTERPRISES,BROCHELLE VINEYARDS,1625 VALLEY QUAIL PL,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21811,PHILLIP VOGT & FREDRIK OLSSON,MONTAGNEUX,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3186,CLAUTIERE LLC,CLAUTIERE VINEYARD,1340 PENMAN SPRINGS RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16593,"SHARP'S HILL VINEYARDS, LLC",,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17753,LINNE CALODO INC.,LINNE CALODO CELLARS,3845 OAKDALE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15650,BOOKER VINEYARD & WINERY,BOOKER VINEYARD,2644 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3628,"ORCHID HILL VINEYARD, LLC",ORCHID HILL VINEYARD,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2544,THOMAS L. AND CAROL J. HINKLE,RIO SECO,4295 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22348,GLENNA THOMPSON AND RICHARD POLISCHUK,SYMBIOSIS WINES,612 12TH ST STE 101,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16127,"LA PANZA, LLC",PARRISH FAMILY VINEYARD,3590 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16125,CAPARONE WINERY LLC,CAPARONE WINERY,2280 SAN MARCOS RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3190,MODERN DEVELOPMENT COMPANY (LP),BIANCHI VINEYARDS,3380 BRANCH RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15282,"LONE MADRONE, A CALIFORNIA CORPORATION",,2174 HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3191,"RABBIT RIDGE WINE SALES, INC.",RABBIT RIDGE VINEYARDS,1172 SAN MARCOS RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22066,LIMEROCK LLC,,6996 - 6998 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-1618,TREASURY WINE ESTATES AMERICAS COMPANY,,7000 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15955,"H. A. BUELL, INC.",HEARTHSTONE VINEYARD & WINERY,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2740,"BONZARLO WINERY, LLC",BONZARLO WINERY,5050 ESTRELLA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23461,ROCOCO WINES LLC,,4070 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21890,"DRACAENA WINES, LLC",,2540 & 2550 DRY CREEK RD.,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21848,LEMIEUX FAMILY WINERY LLC,DOMAINE LE MIEUX,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16294,ALAN GEORGEFF,GEORGEFF VINEYARDS,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22298,"CROMA VERA WINES, INC.",CROMA VERA WINES,,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22431,"SLOPE AND INTERCEPT, LLC",SLOPE AND INTERCEPT,3430 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22266,"SAN ANTONIO WINERY, INC.",SAN ANTONIO WINERY,2017 WISTERIA LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17821,"TEHACHAPI WINE AND CATTLE COMPANY, INC.",,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15048,"THE LOCK AGRICULTURAL VENTURES, LLC.",ECLUSE,1520 KILER CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16047,PHILLIP LEE KRUMAL,ASUNCION RIDGE VINEYARDS,1550 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16692,JOSEPH ALEXANDER VILLICANA II AND MONICA VILLICANA,LA FETE,8530 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21209,TERRIZZI VINO,GIORNATA,470 MARQUITA AVE STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17519,PATRICK SCOTT FRISCO,FRISCO CELLARS,4550 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21888,"ZEVENBERGEN CELLARS, LLC",KZ CELLARS,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22192,KEVIN B. MCLAUGHLIN,FARMHOUSE WINE & CIDER CO,3230 RIVERSIDE AVE UNIT 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16881,PACIFIC COAST VINEYARDS LLC,PACIFIC COAST VINEYARDS,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16019,"LAS COLINAS WINERY, LLC",,2825 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22198,ROBERT GRANDINETTI,LOST BLUES,1227 PASO ROBLES ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2040,J. LOHR WINERY CORPORATION,J. LOHR WINERY,6169 AIRPORT RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22340,"KOLANU VINEYARDS, LLC",RAILS NAP,5725 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21239,CORUCE VINEYARDS AND WINERY INC,CORUCE VINEYARDS AND WINERY,3773 RUTH WAY STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17453,SEVEN ANGELS CELLARS LLC,SEVEN ANGELS CELLARS,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21694,"SIXMILEBRIDGE, LLC",J+B VINEYARDS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21699,"TYLER DAVID WINE WORKS, LLC",,3310 RAMADA DR STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16885,ROBERT GEORGE DUNNING AND JO-ANN DUNNING,DUNNING VINEYARDS,1953 NIDERER RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17178,"ISLAND CUVEE WINE CO., INC.",JETT WINE COMPANY,3230 RIVERSIDE AVE SUITE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16230,"ARMSTRONG VINEYARDS, INC.",,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17174,EDWARD FREDERICK EVENSON,REFUGIO VINEYARD COMPANY,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21207,"BELLE NOEL WINES, LLC",NOBELLE,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15283,"ALISA WINE GROUP, LLC",JAMES DAVID CELLARS,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21200,"HORN ENTERPRISES, INC.",IN VINO VERITAS,3230 RIVERSIDE AVE UNIT 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16393,"STANGER VINEYARD, L.L.C.",STANGER VINEYARDS,5225 HWY 41,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15766,"LOMA LINDA VINEYARDS, LLC",LOMA LINDA VINEYARDS,4940 RIODOSA LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17679,"VINA ROBLES, INC.",VINA ROBLES,3700 MILL RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15885,MARTIN EDWARD AND PATRICIA ANN CROAD,CROAD VINEYARDS,3550 LAS TABLAS RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21043,CALIPASO WINERY LLC,,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17711,"GENESEO PARTNERS, LP",CASS WINERY,7350 LINNE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15851,DENNIS JOHN DEGHER,DOMAINE DEGHER WINES,8650 CENTRA,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21408,THE VINEYARD CONNECTION LLC,THE VINEYARD CONNECTION,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17468,WATERMAN & WATERMAN ENTERPRISES,BROCHELLE VINEYARDS,2323 TULEY CT SUITE 130,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21402,"J. DUSI, INC.",J DUSI WINES,1401 W HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21240,ARTISAN UPRISING LLC,ARTISAN UPRISING,3230 RIVERSIDE AVE UNIT #190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16642,"PEAR VALLEY VINEYARD, INC.",PEAR VALLEY,4900 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21168,"QUIGLEY FINE WINES, LLC",,1227 PASO ROBLES ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23573,"RECORD FAMILY WINES, LLC",,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23550,"LOMA SECA, LLC",,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15670,"JACK JOHN INVESTMENTS, INC",JADA VINEYARD & WINERY,5620 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20107,NICORA WINES,NICORA WINES,2945 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20450,GILL CELLARS LLC,MICHAEL GILL CELLARS,4125 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-1893,"NORMAN VINEYARDS, INC.",NORMAN VINEYARDS,3502 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15061,"MIRASOL WINE, LLC",MIRASOL WINE,7300 N RIVER RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17152,RILEY WINE CORPORATION,BLACKBURN WINE COMPANY,5424 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21493,OSO'S EMPIRE INC,BODEGA DE EDGAR,3550 COMBINE ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15735,"VILLA CREEK, INC.",VILLA CREEK CELLARS,5995 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16619,"WINE HORIZONS, LLC",WINE HORIZONS,3230 RIVERSIDE AVE SUITE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21395,"DILECTA, INC.",,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17119,THOMAS PITCHON,THOMAS ALEXANDER WINERY,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21152,MATTHEW CHRISTOPHER VILLARD,MCV WINES,3773 RUTH WAY STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21326,"SLICA, INC.",S&G ESTATE,5885 VISTA DEL PASO,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15049,ROGER R. NICOLAS,R N ESTATE,5940 UNION ROAD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21100,COASTAL INFLUENCE LLC,CLOAK AND DAGGER WINES,2540 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23945,"BOUTZOUKAS FAMILY CELLARS, LLC",,3773 RUTH WAY STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16893,"LA GRANJA WINERY, INC.",LA GRANJA WINERY,8355 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23193,"NEXO, INC.",NEXO WINE,2323 TULEY RD STE 120,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21553,"GLUNZ FAMILY WINERY & CELLARS, INC.",GLUNZ FAMILY WINERY & CELLARS,8331 E HIGHWAY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-20517,MARK CLEMENT ADAMS & CIERA LAMBORN ADAMS,LEDGE VINEYARDS,2800 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23289,DOWNSTREAM WINES LLC,DOWNSTREAM,2800 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
